anio	trimestre	aglomerado_origen	localidad_destino	viajantes	geometry
2019	1	Paraná	Rosario	1770	c(-60.6615415, -32.9595004)
2019	1	Paraná	Río Cuarto	483	c(-64.3489782, -33.1237585)
2019	1	Paraná	San Benito	659	c(-60.4375463, -31.7815004)
2019	1	Paraná	San Bernardo	765	c(-59.1107154, -34.5568745)
2019	1	Paraná	Santa Fe	286	c(-60.7019561, -31.6186951)
2019	1	Paraná	Ushuaia	280	c(-68.3184972880496, -54.8061159)
2019	1	Paraná	Villa Carlos Paz	2741	c(-64.4936985, -31.4183774)
2019	1	Paraná	Villa Cura Brochero	513	c(-65.0183328, -31.7062406)
2019	1	Paraná	Villa Elisa	3474	c(-58.4004902, -32.1631324)
2019	1	Paraná	Villa General Belgrano	539	c(-64.5590227, -31.9764896)
2019	1	Paraná	Villa Gesell	282	c(-56.9679411, -37.2556627)
2019	1	Paraná	Villa Urquiza	26554	c(-60.3770589, -31.6494738)
2019	1	Paraná	Villaguay	552	c(-59.0270174, -31.8676271)
2019	2	Concordia	Ciudad de Buenos Aires	143	c(-58.4370894, -34.6075682)
2019	2	Concordia	Colonia Yeruá	772	c(-58.1196567, -31.4381956)
2019	2	Concordia	Colón	464	c(-58.1356171, -32.2182804)
2019	2	Concordia	Federación	860	c(-57.9194395, -30.9856574)
2019	2	Concordia	Gualeguaychú	1456	c(-58.5103466, -33.0078585)
2019	2	Concordia	Ingeniero Maschwitz	296	c(-58.7419971, -34.3876172)
2019	2	Concordia	La Rioja	464	c(-66.8558795, -29.4127411)
2019	2	Concordia	Los Charrúas	27722	c(-58.1862719, -31.1695333)
2019	2	Concordia	Mendoza, Ciudad de	568	c(-68.8446177, -32.8894155)
2019	2	Concordia	Paraná	25941	c(-60.5298511, -31.7330145)
2019	2	Concordia	Paraná	25941	c(-60.5298511, -31.7330145)
2019	2	Concordia	Puerto Yeruá	1120	c(-58.0143686, -31.533997)
2019	2	Concordia	Rosario	292	c(-60.6615415, -32.9595004)
2019	2	Concordia	Salta	296	c(-65.4103194, -24.7892946)
2019	2	Concordia	San Martín de los Andes	2405	c(-71.2338467757833, -40.1288216)
2019	2	Concordia	Santa Fe	8291	c(-60.7019561, -31.6186951)
2019	2	Concordia	Villa Elisa	464	c(-58.4004902, -32.1631324)
2019	2	Concordia	Villa Zorraquín	5062	c(-58.0147277, -31.3217417)
2019	2	Paraná	Cerrito	2821	c(-60.0758114, -31.5804369)
2019	2	Paraná	Ciudad de Buenos Aires	1875	c(-58.4370894, -34.6075682)
2019	2	Paraná	Colón	2016	c(-58.1356171, -32.2182804)
2019	2	Paraná	Concepción del Uruguay	13616	c(-58.2320232, -32.4851849)
2019	2	Paraná	Gualeguay	10734	c(-59.3106789, -33.1504259)
2019	2	Paraná	Hernandarias	268	c(-59.9882684, -31.2300739)
2019	2	Paraná	Huerta Grande	944	c(-64.489718, -31.0752026)
2019	2	Paraná	La Falda	3400	c(-64.4829365, -31.0946192)
2019	2	Paraná	Mendoza, Ciudad de	1974	c(-68.8446177, -32.8894155)
2019	2	Paraná	Miramar	864	c(-62.6759899393274, -30.92652035)
2019	2	Paraná	Miramar	864	c(-57.8387997, -38.2704349)
2019	2	Paraná	Paraná	2425	c(-60.5298511, -31.7330145)
2019	2	Paraná	Paraná	2425	c(-60.5298511, -31.7330145)
2019	2	Paraná	Piedras Blancas	288	c(-59.9011493185457, -31.1908228)
2019	2	Paraná	Puerto Iguazú	1326	c(-54.5828753060462, -25.6346782)
2019	2	Paraná	Rafaela	18618	c(-61.4916758, -31.2526923)
2019	2	Paraná	Rincón Potrero	2020	c(-60.4787493, -31.5285986)
2019	2	Paraná	Rosario	4439	c(-60.6615415, -32.9595004)
2019	2	Paraná	Salta	3184	c(-65.4103194, -24.7892946)
2019	2	Paraná	San Benito	1176	c(-60.4375463, -31.7815004)
2019	2	Paraná	San Rafael (Ciudad)	1111	c(-68.330514, -34.6126025)
2019	2	Paraná	Santa Fe	5681	c(-60.7019561, -31.6186951)
2019	2	Paraná	Tabossi	6040	c(-59.9359504, -31.8017761)
2019	2	Paraná	Viale	4170	c(-60.0132357, -31.8721601)
2019	2	Paraná	Villa Urquiza	26278	c(-60.3770589, -31.6494738)
2019	3	Concordia	Chajarí	15115	c(-57.9848989, -30.7565741)
2019	3	Concordia	Ciudad de Buenos Aires	3226	c(-58.4370894, -34.6075682)
2019	3	Concordia	Colonia Ayuí	1336	c(-58.0304248, -31.2068575)
2019	3	Concordia	Colón	324	c(-58.1356171, -32.2182804)
2019	3	Concordia	Federación	4662	c(-57.9194395, -30.9856574)
2019	3	Concordia	Gualeguaychú	1280	c(-58.5103466, -33.0078585)
2019	3	Concordia	Martínez	318	c(-58.510352, -34.4939666)
2019	3	Concordia	Paraná	23435	c(-60.5298511, -31.7330145)
2019	3	Concordia	Paraná	23435	c(-60.5298511, -31.7330145)
2019	3	Concordia	Puerto Yeruá	3214	c(-58.0143686, -31.533997)
2019	3	Concordia	Salta	1874	c(-65.4103194, -24.7892946)
2019	3	Concordia	San Fernando del Valle de Catamarca	324	c(-65.7790719, -28.4689063)
2019	3	Concordia	Santa Fe	2810	c(-60.7019561, -31.6186951)
2019	3	Concordia	Viedma	324	c(-62.994722, -40.8084274)
2019	3	Concordia	Villa Elisa	324	c(-58.4004902, -32.1631324)
2019	3	Paraná	Cerrito	8771	c(-60.0758114, -31.5804369)
2019	3	Paraná	Ciudad de Buenos Aires	1515	c(-58.4370894, -34.6075682)
2019	3	Paraná	Colón	2504	c(-58.1356171, -32.2182804)
2019	3	Paraná	Concepción del Uruguay	15160	c(-58.2320232, -32.4851849)
2019	3	Paraná	Córdoba	3017	c(-64.1834193, -31.4166867)
2019	3	Paraná	Diamante	6826	c(-60.6426494, -32.0670391)
2019	3	Paraná	Esquina	3672	c(-59.5340904, -30.0170807)
2019	3	Paraná	Federación	1248	c(-57.9194395, -30.9856574)
2019	3	Paraná	General Ramírez	346	c(-60.2017371, -32.1772159)
2019	3	Paraná	Gualeguay	1875	c(-59.3106789, -33.1504259)
2019	3	Paraná	Jesús María	184	c(-64.0957082, -30.9764132)
2019	3	Paraná	Junín	640	c(-60.9461678, -34.5934412)
2019	3	Paraná	Luján	1431	c(-59.1152598, -34.5661734)
2019	3	Paraná	María Grande	9180	c(-59.9021724, -31.6647722)
2019	3	Paraná	Oro Verde	2540	c(-60.5165484, -31.8254963)
2019	3	Paraná	Pueblo General San Martín	1303	c(-60.1667121, -31.4620913)
2019	3	Paraná	Puerto Madryn	1520	c(-65.0366104, -42.7729674)
2019	3	Paraná	Rosario	9347	c(-60.6615415, -32.9595004)
2019	3	Paraná	Salta	3739	c(-65.4103194, -24.7892946)
2019	3	Paraná	San Carlos de Bariloche	1148	c(-71.3098425, -41.1334421)
2019	3	Paraná	San Salvador	1040	c(-58.5051869, -31.6247717)
2019	3	Paraná	Santa Elena	1012	c(-59.7844127, -30.9478684)
2019	3	Paraná	Santa Fe	6863	c(-60.7019561, -31.6186951)
2019	3	Paraná	Sauce Viejo	1276	c(-60.8372302, -31.7710276)
2019	3	Paraná	Seguí	3658	c(-60.1267199, -31.9555798)
2019	3	Paraná	Tabossi	9408	c(-59.9359504, -31.8017761)
2019	3	Paraná	Viale	17684	c(-60.0132357, -31.8721601)
2019	3	Paraná	Victoria	11704	c(-60.1576895, -32.6217981)
2019	3	Paraná	Victoria	11704	c(-58.5407091, -34.4541012)
2019	3	Paraná	Villa Carlos Paz	6421	c(-64.4936985, -31.4183774)
2019	3	Paraná	Villa General Belgrano	2428	c(-64.5590227, -31.9764896)
2019	3	Paraná	Villa Urquiza	1010	c(-60.3770589, -31.6494738)
2019	4	Concordia	Ciudad de Buenos Aires	8915	c(-58.4370894, -34.6075682)
2019	4	Concordia	Colonia Ayuí	688	c(-58.0304248, -31.2068575)
2019	4	Concordia	Colón	4394	c(-58.1356171, -32.2182804)
2019	4	Concordia	Federación	10125	c(-57.9194395, -30.9856574)
2019	4	Concordia	La Plata	3377	c(-57.9537638, -34.9206797)
2019	4	Concordia	Libertador San Martín	426	c(-60.4618956, -32.0735522)
2019	4	Concordia	Libertador San Martín	426	c(-58.5388435, -34.5762765)
2019	4	Concordia	Los Charrúas	4598	c(-58.1862719, -31.1695333)
2019	4	Concordia	Nueva Escocia	1359	c(-58.0164701, -31.6496817)
2019	4	Concordia	Paraná	350	c(-60.5298511, -31.7330145)
2019	4	Concordia	Paraná	350	c(-60.5298511, -31.7330145)
2019	4	Concordia	Puerto Yeruá	5408	c(-58.0143686, -31.533997)
2019	4	Concordia	San Carlos de Bariloche	861	c(-71.3098425, -41.1334421)
2019	4	Paraná	Aldea Valle María	11226	c(-60.5882194, -31.990497)
2019	4	Paraná	Cerrito	920	c(-60.0758114, -31.5804369)
2019	4	Paraná	Ciudad de Buenos Aires	7054	c(-58.4370894, -34.6075682)
2019	4	Paraná	Concordia	780	c(-58.0173305, -31.3972539)
2019	4	Paraná	Concordia	780	c(-58.0173305, -31.3972539)
2019	4	Paraná	Córdoba	7262	c(-64.1834193, -31.4166867)
2019	4	Paraná	Diamante	336	c(-60.6426494, -32.0670391)
2019	4	Paraná	Esperanza	410	c(-60.9304048, -31.448994)
2019	4	Paraná	Esquel	1140	c(-71.3132832247329, -42.91337825)
2019	4	Paraná	General Ramírez	336	c(-60.2017371, -32.1772159)
2019	4	Paraná	Larroque	4632	c(-58.998577, -33.0339291)
2019	4	Paraná	Mar del Plata	1006	c(-57.5482703, -37.9977225)
2019	4	Paraná	Mendoza, Ciudad de	2829	c(-68.8446177, -32.8894155)
2019	4	Paraná	Merlo	472	c(-65.0136903, -32.342558)
2019	4	Paraná	Merlo	472	c(-58.7321695, -34.6604988)
2019	4	Paraná	Miramar	336	c(-62.6759899393274, -30.92652035)
2019	4	Paraná	Miramar	336	c(-57.8387997, -38.2704349)
2019	4	Paraná	Nogoyá	6360	c(-59.787777, -32.3985574)
2019	4	Paraná	Oro Verde	1896	c(-60.5165484, -31.8254963)
2019	4	Paraná	Paraná	624	c(-60.5298511, -31.7330145)
2019	4	Paraná	Paraná	624	c(-60.5298511, -31.7330145)
2019	4	Paraná	Pueblo Brugo	948	c(-60.0918469, -31.3874682)
2019	4	Paraná	Puerto Iguazú	3032	c(-54.5828753060462, -25.6346782)
2019	4	Paraná	Reconquista	1257	c(-59.6437728, -29.1443478)
2019	4	Paraná	Rosario	5158	c(-60.6615415, -32.9595004)
2019	4	Paraná	San Carlos de Bariloche	444	c(-71.3098425, -41.1334421)
2019	4	Paraná	San Nicolás de los Arroyos	1006	c(-60.2165909, -33.3277089)
2019	4	Paraná	San Salvador	920	c(-58.5051869, -31.6247717)
2019	4	Paraná	Santa Fe	24171	c(-60.7019561, -31.6186951)
2019	4	Paraná	Seguí	2514	c(-60.1267199, -31.9555798)
2019	4	Paraná	Victoria	2021	c(-60.1576895, -32.6217981)
2019	4	Paraná	Victoria	2021	c(-58.5407091, -34.4541012)
2019	4	Paraná	Villa Carlos Paz	801	c(-64.4936985, -31.4183774)
2019	4	Paraná	Villa General Belgrano	880	c(-64.5590227, -31.9764896)
2019	4	Paraná	Villa Urquiza	30471	c(-60.3770589, -31.6494738)
2019	4	Paraná	Zárate	676	c(-59.0245097, -34.0954713)
2020	1	Concordia	Avellaneda	2898	c(-58.3628061, -34.6648394)
2020	1	Concordia	Chajarí	280	c(-57.9848989, -30.7565741)
2020	1	Concordia	Ciudad de Buenos Aires	2436	c(-58.4370894, -34.6075682)
2020	1	Concordia	Colón	9670	c(-58.1356171, -32.2182804)
2020	1	Concordia	Concepción del Uruguay	834	c(-58.2320232, -32.4851849)
2020	1	Concordia	Córdoba	2561	c(-64.1834193, -31.4166867)
2020	1	Concordia	Federación	21700	c(-57.9194395, -30.9856574)
2020	1	Concordia	Libertador San Martín	690	c(-60.4618956, -32.0735522)
2020	1	Concordia	Libertador San Martín	690	c(-58.5388435, -34.5762765)
2020	1	Concordia	Mar del Plata	8108	c(-57.5482703, -37.9977225)
2020	1	Concordia	Mendoza, Ciudad de	834	c(-68.8446177, -32.8894155)
2020	1	Concordia	Mercedes	558	c(-58.0799951, -29.1835645)
2020	1	Concordia	Paraná	285	c(-60.5298511, -31.7330145)
2020	1	Concordia	Paraná	285	c(-60.5298511, -31.7330145)
2020	1	Concordia	Santa Fe	618	c(-60.7019561, -31.6186951)
2020	1	Concordia	Villa Carlos Paz	562	c(-64.4936985, -31.4183774)
2020	1	Paraná	Aldea Valle María	1776	c(-60.5882194, -31.990497)
2020	1	Paraná	Cerrito	262	c(-60.0758114, -31.5804369)
2020	1	Paraná	Ciudad de Buenos Aires	19349	c(-58.4370894, -34.6075682)
2020	1	Paraná	Conscripto Bernardi	1454	c(-59.0870605908524, -31.0460784)
2020	1	Paraná	Diamante	4591	c(-60.6426494, -32.0670391)
2020	1	Paraná	General Ramírez	8304	c(-60.2017371, -32.1772159)
2020	1	Paraná	Gualeguaychú	1650	c(-58.5103466, -33.0078585)
2020	1	Paraná	Lujan de Cuyo (Ciudad)	1872	c(-68.8799861, -33.0391408)
2020	1	Paraná	Mar del Plata	546	c(-57.5482703, -37.9977225)
2020	1	Paraná	Oro Verde	1584	c(-60.5165484, -31.8254963)
2020	1	Paraná	Pinamar	5868	c(-56.8539007, -37.1099492)
2020	1	Paraná	Rosario	7094	c(-60.6615415, -32.9595004)
2020	1	Paraná	San Carlos de Bariloche	1593	c(-71.3098425, -41.1334421)
2020	1	Paraná	San Martín de los Andes	518	c(-71.2338467757833, -40.1288216)
2020	1	Paraná	San Salvador de Jujuy	650	c(-65.2994789, -24.1852569)
2020	1	Paraná	Santa Ana	6055	c(-59.9128643, -31.6599536)
2020	1	Paraná	Santa Fe	1060	c(-60.7019561, -31.6186951)
2020	1	Paraná	Sauce Montrull	526	c(-60.3548036, -31.7448435)
2020	1	Paraná	Viale	2126	c(-60.0132357, -31.8721601)
2020	1	Paraná	Victoria	381	c(-60.1576895, -32.6217981)
2020	1	Paraná	Victoria	381	c(-58.5407091, -34.4541012)
2020	1	Paraná	Villa Carlos Paz	15748	c(-64.4936985, -31.4183774)
2020	1	Paraná	Villa Urquiza	7279	c(-60.3770589, -31.6494738)
2020	1	Paraná	Villa de María	3560	c(-63.7226376, -29.9064868)
2020	1	Paraná	Yapeyú	524	c(-56.8164051, -29.4666943)
2020	2	Concordia	Chajarí	6762	c(-57.9848989, -30.7565741)
2020	2	Concordia	Concordia	6570	c(-58.0173305, -31.3972539)
2020	2	Concordia	Concordia	6570	c(-58.0173305, -31.3972539)
2020	2	Concordia	Curuzú Cuatiá	357	c(-58.0498307, -29.7913375)
2020	2	Concordia	Gualeguaychú	1424	c(-58.5103466, -33.0078585)
2020	2	Concordia	Los Charrúas	20274	c(-58.1862719, -31.1695333)
2020	2	Concordia	Puerto Yeruá	712	c(-58.0143686, -31.533997)
2020	2	Paraná	Ciudad de Buenos Aires	905	c(-58.4370894, -34.6075682)
2020	2	Paraná	Diamante	580	c(-60.6426494, -32.0670391)
2020	2	Paraná	Merlo	4602	c(-65.0136903, -32.342558)
2020	2	Paraná	Merlo	4602	c(-58.7321695, -34.6604988)
2020	2	Paraná	Sauce de Luna	5499	c(-59.2198137221078, -31.23588675)
2020	3	Concordia	Clodomiro Ledesma	658	c(-58.1809813, -31.5768307)
2020	3	Concordia	Gualeguaychú	1080	c(-58.5103466, -33.0078585)
2020	3	Concordia	La Criolla	316	c(-58.1089185, -31.2689855)
2020	3	Paraná	Armstrong	1282	c(-61.6035897, -32.7862754)
2020	3	Paraná	Córdoba	730	c(-64.1834193, -31.4166867)
2020	3	Paraná	Paraná	14512	c(-60.5298511, -31.7330145)
2020	3	Paraná	Paraná	14512	c(-60.5298511, -31.7330145)
2020	3	Paraná	Quehué	1136	c(-64.5151201725005, -37.12179235)
2020	3	Paraná	Rosario	752	c(-60.6615415, -32.9595004)
2020	3	Paraná	San Benito	448	c(-60.4375463, -31.7815004)
2020	3	Paraná	Viale	6168	c(-60.0132357, -31.8721601)
2020	4	Concordia	Concordia	1629	c(-58.0173305, -31.3972539)
2020	4	Concordia	Concordia	1629	c(-58.0173305, -31.3972539)
2020	4	Concordia	Córdoba	834	c(-64.1834193, -31.4166867)
2020	4	Concordia	La Criolla	870	c(-58.1089185, -31.2689855)
2020	4	Concordia	La Paz	2112	c(-59.6439325, -30.7422896)
2020	4	Concordia	La Paz	2112	c(-65.0482866, -32.2174729)
2020	4	Concordia	Martínez	534	c(-58.510352, -34.4939666)
2020	4	Concordia	Pinamar	2214	c(-56.8539007, -37.1099492)
2020	4	Concordia	Puerto Yeruá	6647	c(-58.0143686, -31.533997)
2020	4	Paraná	Cerrito	1346	c(-60.0758114, -31.5804369)
2020	4	Paraná	Chajarí	988	c(-57.9848989, -30.7565741)
2020	4	Paraná	Ciudad de Buenos Aires	494	c(-58.4370894, -34.6075682)
2020	4	Paraná	Colonia Avellaneda	888	c(-60.412117, -31.7636914)
2020	4	Paraná	Crespo	856	c(-60.3062469, -32.0307826)
2020	4	Paraná	Córdoba	488	c(-64.1834193, -31.4166867)
2020	4	Paraná	Diamante	775	c(-60.6426494, -32.0670391)
2020	4	Paraná	Federación	530	c(-57.9194395, -30.9856574)
2020	4	Paraná	General Galarza	490	c(-59.3957742661545, -32.7214435)
2020	4	Paraná	Larroque	738	c(-58.998577, -33.0339291)
2020	4	Paraná	Libertador San Martín	24496	c(-60.4618956, -32.0735522)
2020	4	Paraná	Libertador San Martín	24496	c(-58.5388435, -34.5762765)
2020	4	Paraná	Marcos Juárez	3231	c(-62.104385, -32.6946933)
2020	4	Paraná	María Grande	4278	c(-59.9021724, -31.6647722)
2020	4	Paraná	Paraná	7976	c(-60.5298511, -31.7330145)
2020	4	Paraná	Paraná	7976	c(-60.5298511, -31.7330145)
2020	4	Paraná	Quehué	1080	c(-64.5151201725005, -37.12179235)
2020	4	Paraná	Rosario	7322	c(-60.6615415, -32.9595004)
2020	4	Paraná	Santa Fe	3458	c(-60.7019561, -31.6186951)
2020	4	Paraná	Sauce Montrull	247	c(-60.3548036, -31.7448435)
2020	4	Paraná	Viale	5252	c(-60.0132357, -31.8721601)
2020	4	Paraná	Victoria	488	c(-60.1576895, -32.6217981)
2020	4	Paraná	Victoria	488	c(-58.5407091, -34.4541012)
2020	4	Paraná	Villa General Belgrano	488	c(-64.5590227, -31.9764896)
2020	4	Paraná	Villa Urquiza	14591	c(-60.3770589, -31.6494738)
2020	4	Paraná	Villaguay	732	c(-59.0270174, -31.8676271)
2020	4	Paraná	Zárate	490	c(-59.0245097, -34.0954713)
2021	1	Concordia	Colón	729	c(-58.1356171, -32.2182804)
2021	1	Concordia	Concepción del Uruguay	8898	c(-58.2320232, -32.4851849)
2021	1	Concordia	Concordia	27280	c(-58.0173305, -31.3972539)
2021	1	Concordia	Concordia	27280	c(-58.0173305, -31.3972539)
2021	1	Concordia	Ituzaingó	3160	c(-56.6893413, -27.5896182)
2021	1	Concordia	José León Suárez	600	c(-58.5755352, -34.5328691)
2021	1	Concordia	Puerto Yeruá	2075	c(-58.0143686, -31.533997)
2021	1	Concordia	San Bernardo	807	c(-59.1107154, -34.5568745)
2021	1	Concordia	San Marcos Sierra	481	c(-64.6361331, -30.7830811)
2021	1	Concordia	San Rafael (Ciudad)	242	c(-68.330514, -34.6126025)
2021	1	Concordia	Villaguay	250	c(-59.0270174, -31.8676271)
2021	1	Paraná	Aldea Brasilera	762	c(-60.5907921, -31.8902117)
2021	1	Paraná	Cerrito	771	c(-60.0758114, -31.5804369)
2021	1	Paraná	Ciudad de Buenos Aires	381	c(-58.4370894, -34.6075682)
2021	1	Paraná	Claromecó	1209	c(-60.0672126, -38.8545815)
2021	1	Paraná	Concepción del Uruguay	906	c(-58.2320232, -32.4851849)
2021	1	Paraná	Crespo	2178	c(-60.3062469, -32.0307826)
2021	1	Paraná	Córdoba	142	c(-64.1834193, -31.4166867)
2021	1	Paraná	Diamante	4488	c(-60.6426494, -32.0670391)
2021	1	Paraná	Esperanza	7604	c(-60.9304048, -31.448994)
2021	1	Paraná	Federación	4299	c(-57.9194395, -30.9856574)
2021	1	Paraná	Larroque	268	c(-58.998577, -33.0339291)
2021	1	Paraná	Molino Doll	1710	c(-60.4218419, -32.3069907)
2021	1	Paraná	Paraná	2865	c(-60.5298511, -31.7330145)
2021	1	Paraná	Paraná	2865	c(-60.5298511, -31.7330145)
2021	1	Paraná	Pueblo General Belgrano	1095	c(-58.4684427, -33.0171621)
2021	1	Paraná	Pueblo General San Martín	1775	c(-60.1667121, -31.4620913)
2021	1	Paraná	Puerto Iguazú	2586	c(-54.5828753060462, -25.6346782)
2021	1	Paraná	Rosario	1746	c(-60.6615415, -32.9595004)
2021	1	Paraná	San Carlos de Bariloche	395	c(-71.3098425, -41.1334421)
2021	1	Paraná	San Martín de los Andes	264	c(-71.2338467757833, -40.1288216)
2021	1	Paraná	Santa Fe	12265	c(-60.7019561, -31.6186951)
2021	1	Paraná	Tanti	256	c(-64.592479, -31.3547972)
2021	1	Paraná	Tigre	1710	c(-58.5808967, -34.4226513)
2021	1	Paraná	Victoria	2013	c(-60.1576895, -32.6217981)
2021	1	Paraná	Victoria	2013	c(-58.5407091, -34.4541012)
2021	1	Paraná	Villa Gesell	790	c(-56.9679411, -37.2556627)
2021	1	Paraná	Villa Urquiza	61130	c(-60.3770589, -31.6494738)
2021	1	Paraná	Zárate	258	c(-59.0245097, -34.0954713)
2021	2	Concordia	Chajarí	652	c(-57.9848989, -30.7565741)
2021	2	Concordia	Ciudad de Buenos Aires	244	c(-58.4370894, -34.6075682)
2021	2	Concordia	Colón	1776	c(-58.1356171, -32.2182804)
2021	2	Concordia	Concordia	474	c(-58.0173305, -31.3972539)
2021	2	Concordia	Concordia	474	c(-58.0173305, -31.3972539)
2021	2	Concordia	Córdoba	3155	c(-64.1834193, -31.4166867)
2021	2	Concordia	Federación	174	c(-57.9194395, -30.9856574)
2021	2	Concordia	Gualeguaychú	440	c(-58.5103466, -33.0078585)
2021	2	Concordia	Rosario	999	c(-60.6615415, -32.9595004)
2021	2	Concordia	Villaguay	348	c(-59.0270174, -31.8676271)
2021	2	Paraná	Aldea Brasilera	3392	c(-60.5907921, -31.8902117)
2021	2	Paraná	Aldea Valle María	548	c(-60.5882194, -31.990497)
2021	2	Paraná	Bella Vista	1236	c(-58.6894883, -34.5684085)
2021	2	Paraná	Bella Vista	1236	c(-65.3070457, -27.0328065)
2021	2	Paraná	Bella Vista	1236	c(-59.0452284, -28.5073653)
2021	2	Paraná	Cabalango	228	c(-64.5601665, -31.3909242)
2021	2	Paraná	Cerrito	3968	c(-60.0758114, -31.5804369)
2021	2	Paraná	Ciudad de Buenos Aires	113	c(-58.4370894, -34.6075682)
2021	2	Paraná	Colonia Avellaneda	5749	c(-60.412117, -31.7636914)
2021	2	Paraná	Crespo	856	c(-60.3062469, -32.0307826)
2021	2	Paraná	Córdoba	3968	c(-64.1834193, -31.4166867)
2021	2	Paraná	Diamante	1792	c(-60.6426494, -32.0670391)
2021	2	Paraná	Esperanza	23550	c(-60.9304048, -31.448994)
2021	2	Paraná	Federación	342	c(-57.9194395, -30.9856574)
2021	2	Paraná	General Ramírez	23550	c(-60.2017371, -32.1772159)
2021	2	Paraná	La Paz	524	c(-59.6439325, -30.7422896)
2021	2	Paraná	La Paz	524	c(-65.0482866, -32.2174729)
2021	2	Paraná	María Grande	448	c(-59.9021724, -31.6647722)
2021	2	Paraná	Nogoyá	23550	c(-59.787777, -32.3985574)
2021	2	Paraná	Oro Verde	638	c(-60.5165484, -31.8254963)
2021	2	Paraná	Paraná	12183	c(-60.5298511, -31.7330145)
2021	2	Paraná	Paraná	12183	c(-60.5298511, -31.7330145)
2021	2	Paraná	Rosario	1546	c(-60.6615415, -32.9595004)
2021	2	Paraná	San Gustavo	160	c(-59.3934632, -30.6911979)
2021	2	Paraná	San Isidro	266	c(-58.5264866, -34.4739792)
2021	2	Paraná	San José de Feliciano	250	c(-58.7506643, -30.3854477)
2021	2	Paraná	Santa Fe	10187	c(-60.7019561, -31.6186951)
2021	2	Paraná	Seguí	1010	c(-60.1267199, -31.9555798)
2021	2	Paraná	Villa General Belgrano	638	c(-64.5590227, -31.9764896)
2021	3	Concordia	Ciudad de Buenos Aires	242	c(-58.4370894, -34.6075682)
2021	3	Concordia	Colonia Ayuí	349	c(-58.0304248, -31.2068575)
2021	3	Concordia	Colón	6351	c(-58.1356171, -32.2182804)
2021	3	Concordia	Concordia	524	c(-58.0173305, -31.3972539)
2021	3	Concordia	Concordia	524	c(-58.0173305, -31.3972539)
2021	3	Concordia	Córdoba	2227	c(-64.1834193, -31.4166867)
2021	3	Concordia	Federal	287	c(-58.7797943, -30.9558743)
2021	3	Concordia	Gualeguaychú	327	c(-58.5103466, -33.0078585)
2021	3	Concordia	Libertador San Martín	227	c(-60.4618956, -32.0735522)
2021	3	Concordia	Libertador San Martín	227	c(-58.5388435, -34.5762765)
2021	3	Concordia	Lomas de Zamora	144	c(-58.4026638, -34.7572582)
2021	3	Concordia	Mar del Plata	15152	c(-57.5482703, -37.9977225)
2021	3	Concordia	Paraná	208	c(-60.5298511, -31.7330145)
2021	3	Concordia	Paraná	208	c(-60.5298511, -31.7330145)
2021	3	Concordia	Puerto Madryn	349	c(-65.0366104, -42.7729674)
2021	3	Concordia	Puerto Yeruá	210	c(-58.0143686, -31.533997)
2021	3	Concordia	Rosario	1192	c(-60.6615415, -32.9595004)
2021	3	Concordia	San Nicolás de los Arroyos	15576	c(-60.2165909, -33.3277089)
2021	3	Concordia	San Pedro	13309	c(-58.0813122, -30.756868)
2021	3	Concordia	San Pedro	13309	c(-59.662845, -33.6758554)
2021	3	Concordia	Ushuaia	6230	c(-68.3184972880496, -54.8061159)
2021	3	Paraná	Aldea Brasilera	773	c(-60.5907921, -31.8902117)
2021	3	Paraná	Cerrito	314	c(-60.0758114, -31.5804369)
2021	3	Paraná	Ciudad de Buenos Aires	700	c(-58.4370894, -34.6075682)
2021	3	Paraná	Concepción del Uruguay	4041	c(-58.2320232, -32.4851849)
2021	3	Paraná	Diamante	2060	c(-60.6426494, -32.0670391)
2021	3	Paraná	Esperanza	24550	c(-60.9304048, -31.448994)
2021	3	Paraná	Federación	8080	c(-57.9194395, -30.9856574)
2021	3	Paraná	General Alvear	666	c(-60.6710779, -31.950598)
2021	3	Paraná	General Ramírez	24550	c(-60.2017371, -32.1772159)
2021	3	Paraná	Gualeguaychú	4925	c(-58.5103466, -33.0078585)
2021	3	Paraná	Lobos	226	c(-59.0978393, -35.1856322)
2021	3	Paraná	Miramar	3976	c(-62.6759899393274, -30.92652035)
2021	3	Paraná	Miramar	3976	c(-57.8387997, -38.2704349)
2021	3	Paraná	Nogoyá	24550	c(-59.787777, -32.3985574)
2021	3	Paraná	Oro Verde	472	c(-60.5165484, -31.8254963)
2021	3	Paraná	Paraná	7192	c(-60.5298511, -31.7330145)
2021	3	Paraná	Paraná	7192	c(-60.5298511, -31.7330145)
2021	3	Paraná	Salta	16084	c(-65.4103194, -24.7892946)
2021	3	Paraná	San Fernando del Valle de Catamarca	768	c(-65.7790719, -28.4689063)
2021	3	Paraná	San Salvador de Jujuy	220	c(-65.2994789, -24.1852569)
2021	3	Paraná	Santa Fe	55867	c(-60.7019561, -31.6186951)
2021	3	Paraná	Santa Rosa de Calamuchita	314	c(-64.5396135, -32.0644855)
2021	3	Paraná	Termas de Río Hondo	290	c(-64.8640783, -27.4959255)
2021	3	Paraná	Venado Tuerto	220	c(-61.9686068, -33.7455871)
2021	3	Paraná	Vicente López	459	c(-58.5036282, -34.5244484)
2021	3	Paraná	Victoria	222	c(-60.1576895, -32.6217981)
2021	3	Paraná	Victoria	222	c(-58.5407091, -34.4541012)
